농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0020266,40,7,1,4,20200914,,,117,20210109,16,0,6,10,,,,,,,,
PF_0021282,318,6,1,5,20200922,,,113,20210113,13,0,1,12,,,,,,,,
PF_0021286,18,8,1,5,20200922,,,117,20210117,15,0,0,15,,,,,,8,20210125,15
PF_0021286,7,7,2,0,20200917,,,115,20210110,8,0,0,8,,,,,,,,
PF_0021382,263,6,1,5,20201215,,,115,20210409,12,0,0,12,,,,,,,,
PF_0020199,13,1,1,5,20200924,,,135,20210206,0,0,0,0,,,,,,0,20210206,9
PF_0021286,24,1,1,261,20200925,,,114,20210117,12,0,0,12,,,,,,,,
PF_0020199,185,2,1,5,20200919,,,115,20210112,14,0,0,14,,,,,,30,20210211,9
PF_0020236,558,5,1,5,20200922,,,116,20210116,13,0,2,11,,,,,,14,20210130,11
PF_0020199,372,4,1,2,20200915,,,116,20210109,11,0,0,11,,,,,,28,20210206,11
PF_0021382,604,0,1,243,20200921,,,115,20210114,13,0,0,13,,,,,,28,20210211,13
PF_0021382,104,6,1,0,20201105,,,114,20210227,10,0,0,10,,,,,,26,20210325,10
PF_0021398,161,5,1,4,20210111,,,113,20210504,19,0,4,15,,,,,,,,
PF_0021277,1091,0,3,71,20200907,,,116,20210101,16,1,1,14,,,,,,24,20210125,11
PF_0021291,1083,1,1,0,20200929,,,116,20210123,13,2,0,11,,,,,,,,
PF_0021282,325,1,1,407,20200922,,,113,20210113,15,1,1,13,,,,,,,,
PF_0021382,409,0,1,242,20201006,,,115,20210129,8,0,0,8,,,,,,27,20210225,9
PF_0021282,177,6,1,5,20201005,,,114,20210127,18,1,1,16,,,,,,,,
PF_0021398,119,4,1,5,20201124,,,114,20210318,14,0,1,13,,,,,,21,20210408,12
PF_0020199,294,0,1,180,20201024,,,118,20210219,7,0,0,7,,,,,,,,
PF_0021382,592,0,1,243,20200920,,,115,20210113,14,0,1,13,,,,,,22,20210204,12
PF_0020199,290,0,1,180,20201024,,,116,20210217,6,0,0,6,,,,,,,,
PF_0021382,371,3,1,5,20201020,,,115,20210212,16,0,0,16,,,,,,27,20210311,11
PF_0020199,380,4,1,5,20200915,,,119,20210112,15,0,0,15,,,,,,30,20210211,4
PF_0021277,231,1,1,4,20201009,,,116,20210202,15,2,1,12,,,,,,,,
PF_0020239,238,0,3,0,20200928,,,117,20210123,10,0,1,9,,,,,,,,
PF_0021382,356,3,1,5,20201103,,,114,20210225,15,0,2,13,,,,,,28,20210325,10
PF_0021382,608,0,1,242,20201012,,,115,20210204,14,0,0,14,,,,,,28,20210304,12
PF_0021382,10,6,1,5,20200908,,,115,20210101,15,0,0,15,,,,,,27,20210128,11
PF_0020266,137,4,1,5,20200915,,,117,20210110,11,0,1,10,,,,,,,,
PF_0021382,353,3,1,5,20201013,,,115,20210205,15,0,0,15,,,,,,27,20210304,11
PF_0021398,189,4,1,0,20200929,,,113,20210120,9,0,0,9,,,,,,22,20210211,9
PF_0021277,431,2,1,4,20201023,,,116,20210216,13,1,0,12,,,,,,,,
PF_0021299,154,0,1,312,20200907,,,116,20210101,9,0,0,9,,,,,,27,20210128,8
PF_0021398,73,1,1,4,20210104,,,115,20210429,5,0,0,5,,,,,,,,
PF_0021295,100,1,2,0,20201011,,,115,20210203,19,0,0,19,,,,,,,,
PF_0021382,62,4,1,5,20201117,,,114,20210311,17,0,0,17,,,,,,28,20210408,9
PF_0021382,313,10,1,5,20201222,,,114,20210415,13,0,0,13,,,,,,,,
PF_0021277,660,1,1,4,20200925,,,116,20210119,11,2,0,9,,,,,,27,20210215,10
PF_0021398,138,4,1,4,20200928,,,114,20210120,12,0,0,12,,,,,,22,20210211,11
PF_0021382,412,3,1,5,20210105,,,114,20210429,15,1,2,12,,,,,,,,
PF_0021286,22,8,1,5,20200922,,,115,20210115,11,0,0,11,,,,,,,,
PF_0021382,459,1,1,6,20201021,,,116,20210214,12,0,3,9,,,,,,25,20210311,12
PF_0021293,278,0,1,270,20200923,,,113,20210114,10,0,0,10,,,,,,21,20210204,10
PF_0021398,20,5,1,4,20210111,,,113,20210504,8,0,0,8,,,,,,,,
PF_0021277,243,1,1,6,20201004,,,113,20210125,23,1,6,16,,,,,,28,20210222,0
PF_0021277,1133,0,1,270,20201021,,,118,20210216,15,1,0,14,,,,,,,,
PF_0021277,220,1,1,4,20201016,,,116,20210209,18,3,0,15,,,,,,,,
PF_0021277,576,1,1,5,20200919,,,115,20210112,16,1,0,15,,,,,,27,20210208,11
PF_0021291,1219,0,1,270,20201008,,,112,20210128,16,1,1,14,,,,,,,,
PF_0020199,74,4,1,5,20200826,,,135,20210108,15,0,0,15,,,,,,29,20210206,10
PF_0021382,378,3,1,5,20200929,,,113,20210120,20,0,2,18,,,,,,29,20210218,12
PF_0020239,16,3,1,6,20201004,,,114,20210126,8,0,0,8,,,,,,,,
PF_0021285,111,11,1,5,20200915,,,118,20210111,10,0,0,10,,,,,,,,
PF_0021277,1100,0,2,18,20200908,,,115,20210101,3,0,0,3,,,,,,24,20210125,11
PF_0021277,1337,1,2,47,20201022,,,117,20210216,16,0,0,16,,,,,,,,
PF_0021398,309,0,2,35,20210107,,,115,20210502,11,0,0,11,,,,,,,,
PF_0021277,1061,0,2,70,20200907,,,116,20210101,16,1,1,14,,,,,,17,20210118,13
PF_0021277,830,1,2,10,20200908,,,115,20210101,10,0,0,10,,,,,,24,20210125,10
PF_0021295,113,1,1,6,20200915,,,117,20210110,14,0,0,14,,,,,,,,
PF_0021277,1355,1,3,26,20201012,,,113,20210202,17,1,0,16,,,,,,,,
PF_0021277,1002,1,1,4,20201009,,,116,20210202,16,0,0,16,,,,,,,,
PF_0021277,381,2,1,4,20201023,,,116,20210216,16,0,0,16,,,,,,,,
PF_0021382,319,9,1,4,20200914,,,115,20210107,14,0,0,14,,,,,,28,20210204,11
PF_0021277,1214,1,1,26,20200919,,,115,20210112,12,1,0,11,,,,,,27,20210208,9
PF_0021280,88,5,1,5,20200915,,,114,20210107,16,1,0,15,,,,,,28,20210204,11
PF_0021277,81,1,1,34,20200920,,,114,20210112,16,1,0,15,,,,,,27,20210208,9
PF_0021277,502,1,1,5,20201017,,,115,20210209,18,0,0,18,,,,,,,,
PF_0021287,888,1,1,0,20200915,,,114,20210107,0,0,0,0,,,,,,,,
PF_0021277,803,1,1,4,20200918,,,116,20210112,4,0,0,4,,,,,,27,20210208,10
PF_0021287,7,6,1,5,20200915,,,114,20210107,17,0,1,16,,,,,,,,
PF_0021382,479,1,1,6,20201021,,,115,20210213,14,0,2,12,,,,,,26,20210311,10
PF_0021398,320,3,1,5,20201201,,,108,20210319,12,0,0,12,,,,,,20,20210408,12
PF_0021280,244,2,1,4,20200921,,,115,20210114,12,0,0,12,,,,,,21,20210204,11
PF_0021382,539,1,2,102,20201120,,,115,20210315,18,0,2,16,,,,,,24,20210408,12
PF_0021382,451,3,1,5,20201229,,,114,20210422,17,0,1,16,,,,,,,,
PF_0021277,1398,1,2,20,20201009,,,116,20210202,17,2,0,15,,,,,,,,
PF_0021277,1217,1,1,5,20201017,,,115,20210209,16,0,1,15,,,,,,,,
PF_0021382,392,0,1,243,20201209,,,115,20210403,13,0,2,11,,,,,,26,20210429,11
PF_0021398,42,5,1,5,20201117,,,113,20210310,17,0,3,14,,,,,,22,20210401,12
PF_0021398,6,0,3,48,20201127,,,109,20210316,13,0,1,12,,,,,,23,20210408,11
PF_0021277,197,1,1,12,20201017,,,115,20210209,8,4,0,4,,,,,,,,
PF_0021280,345,1,1,0,20200922,,,114,20210114,14,2,0,12,,,,,,28,20210211,11
PF_0021382,238,4,2,21,20200922,,,115,20210115,17,0,0,17,,,,,,27,20210211,12
PF_0021277,399,2,1,3,20201022,,,117,20210216,11,1,0,10,,,,,,,,
PF_0021382,541,1,2,64,20200923,,,114,20210115,16,0,0,16,,,,,,27,20210211,12
PF_0021382,90,11,1,4,20200914,,,115,20210107,13,2,1,10,,,,,,28,20210204,10
PF_0021398,204,4,1,4,20201102,,,113,20210223,15,0,2,13,,,,,,23,20210318,10
PF_0021280,26,7,1,4,20200921,,,115,20210114,13,1,0,12,,,,,,21,20210204,10
PF_0021290,265,0,1,346,20200910,,,116,20210104,15,0,2,13,,,,,,,,
PF_0021382,533,0,1,242,20201027,,,115,20210219,15,0,1,14,,,,,,27,20210318,11
PF_0021398,311,3,1,4,20201102,,,114,20210224,14,0,1,13,,,,,,22,20210318,12
PF_0021382,388,3,1,5,20201013,,,115,20210205,24,1,1,22,,,,,,27,20210304,11
PF_0021285,258,3,1,5,20200908,,,115,20210101,11,0,1,10,,,,,,,,
PF_0021277,54,1,1,5,20200912,,,115,20210105,15,1,0,14,,,,,,27,20210201,10
PF_0021277,315,1,1,4,20201016,,,116,20210209,15,1,0,14,,,,,,,,
PF_0021277,970,0,2,147,20200911,,,116,20210105,10,0,1,9,,,,,,27,20210201,11
PF_0021382,387,3,1,6,20201021,,,115,20210213,18,0,0,18,,,,,,26,20210311,11
PF_0021382,224,4,1,5,20200929,,,114,20210121,12,0,1,11,,,,,,28,20210218,11
PF_0020239,266,0,1,270,20200914,,,114,20210106,10,0,0,10,,,,,,26,20210201,10
PF_0021277,940,1,1,4,20200911,,,116,20210105,13,0,0,13,,,,,,27,20210201,10
PF_0021285,78,0,1,243,20200908,,,117,20210103,10,0,0,10,,,,,,,,
PF_0021277,633,1,1,4,20200911,,,116,20210105,14,0,0,14,,,,,,27,20210201,10
PF_0021286,9,8,1,5,20200915,,,117,20210110,16,3,0,13,,,,,,,,
PF_0020253,74,0,1,259,20200923,,,114,20210115,8,0,3,5,,,,,,,,
PF_0021277,658,1,1,4,20201023,,,116,20210216,11,0,0,11,,,,,,,,
PF_0021382,605,0,1,242,20201021,,,114,20210212,6,0,0,6,,,,,,27,20210311,11
PF_0021277,1300,1,1,11,20201009,,,116,20210202,15,2,0,13,,,,,,,,
PF_0021382,163,8,1,4,20200921,,,115,20210114,10,0,0,10,,,,,,28,20210211,10
PF_0021382,521,1,1,75,20201110,,,115,20210305,15,0,2,13,,,,,,27,20210401,11
PF_0021280,269,1,1,0,20200915,,,114,20210107,13,1,0,12,,,,,,28,20210204,12
PF_0021382,587,0,1,242,20201002,,,115,20210125,16,0,0,16,,,,,,24,20210218,11
PF_0021277,122,1,2,63,20200912,,,115,20210105,10,0,0,10,,,,,,27,20210201,10
PF_0020199,228,1,1,5,20200915,,,118,20210111,8,0,0,8,,,,,,26,20210206,10
PF_0021277,1410,2,1,4,20201023,,,116,20210216,16,1,0,15,,,,,,,,
PF_0021398,40,5,1,5,20201201,,,114,20210325,14,0,1,13,,,,,,21,20210415,11
PF_0021290,804,7,1,4,20200914,,,118,20210110,16,0,1,15,,,,,,,,
PF_0021398,280,5,1,4,20201012,,,114,20210203,14,0,0,14,,,,,,22,20210225,11
PF_0021277,1303,1,1,5,20201017,,,115,20210209,15,0,1,14,,,,,,,,
PF_0021297,371,1,1,0,20201013,,,116,20210206,15,2,0,13,,,,,,,,
PF_0021398,134,5,1,5,20201229,,,114,20210422,17,0,0,17,,,,,,,,
PF_0021277,1008,1,1,4,20201009,,,116,20210202,22,1,1,20,,,,,,,,
PF_0021382,408,0,1,242,20201027,,,115,20210219,16,0,0,16,,,,,,27,20210318,11
PF_0021281,232,4,1,5,20200908,,,115,20210101,12,1,0,11,,,,,,,,
PF_0020236,473,4,1,5,20201006,,,117,20210131,18,0,4,14,,,,,,,,
PF_0021382,537,1,1,5,20200915,,,115,20210108,19,0,1,18,,,,,,27,20210204,11
PF_0021398,151,4,1,5,20201020,,,114,20210211,14,0,3,11,,,,,,14,20210225,8
PF_0021277,242,1,2,21,20200927,,,114,20210119,14,0,0,14,,,,,,27,20210215,10
PF_0021277,1269,1,1,11,20201016,,,116,20210209,17,1,2,14,,,,,,,,
PF_0021291,1095,1,1,0,20201008,,,112,20210128,5,0,0,5,,,,,,,,
PF_0021382,364,3,1,4,20201012,,,115,20210204,16,0,0,16,,,,,,28,20210304,11
PF_0021382,241,3,2,19,20201212,,,115,20210406,18,0,1,17,,,,,,23,20210429,11
PF_0021277,95,1,2,114,20200927,,,114,20210119,13,1,0,12,,,,,,27,20210215,9
PF_0021382,473,1,1,5,20201229,,,114,20210422,16,0,1,15,,,,,,,,
PF_0020199,227,1,2,0,20201013,,,116,20210206,15,0,0,15,,,,,,,,
PF_0021299,162,0,1,258,20200914,,,115,20210107,11,3,0,8,,,,,,,,
PF_0021398,241,0,1,240,20201029,,,114,20210220,17,0,3,14,,,,,,19,20210311,12
PF_0021299,27,4,1,24,20201004,,,113,20210125,17,1,1,15,,,,,,,,
PF_0021277,131,1,1,3,20201001,,,117,20210126,16,1,0,15,,,,,,27,20210222,9
PF_0021382,208,6,1,5,20201117,,,115,20210312,18,0,2,16,,,,,,27,20210408,10
PF_0021287,615,2,1,6,20200916,,,114,20210108,0,0,0,0,,,,,,,,
PF_0021382,599,0,1,242,20201005,,,115,20210128,13,0,0,13,,,,,,28,20210225,10
PF_0021398,76,1,1,6,20201216,,,114,20210409,16,0,2,14,,,,,,20,20210429,12
PF_0021277,156,1,1,11,20201009,,,116,20210202,15,1,1,13,,,,,,,,
PF_0021290,873,7,1,11,20200912,,,117,20210107,19,0,3,16,,,,,,,,
PF_0021277,1161,0,1,270,20201019,,,116,20210212,15,0,1,14,,,,,,,,
PF_0021282,1,4,1,5,20201005,,,113,20210126,20,3,3,14,,,,,,,,
PF_0021382,429,2,2,135,20201215,,,115,20210409,17,2,0,15,,,,,,20,20210429,11
PF_0021382,137,9,1,5,20201208,,,115,20210402,12,0,1,11,,,,,,27,20210429,11
PF_0020253,61,1,1,5,20201021,,,114,20210212,16,0,2,14,,,,,,,,
PF_0021382,128,8,1,5,20201013,,,115,20210205,20,0,2,18,,,,,,27,20210304,10
PF_0021382,276,7,1,4,20201221,,,115,20210415,17,1,0,16,,,,,,,,
PF_0021290,351,1,1,0,20200916,,,117,20210111,13,0,2,11,,,,,,,,
PF_0021382,272,9,1,4,20201130,,,115,20210325,12,1,0,11,,,,,,28,20210422,11
PF_0020239,241,0,3,0,20200914,,,115,20210107,4,0,0,4,,,,,,25,20210201,4
PF_0021291,1073,1,1,0,20200922,,,114,20210114,16,0,0,16,,,,,,,,
PF_0021277,1096,0,2,43,20200919,,,115,20210112,12,2,0,10,,,,,,27,20210208,11
PF_0021398,333,0,2,20,20201223,,,114,20210416,15,0,1,14,,,,,,20,20210506,12
PF_0021280,344,1,1,0,20200922,,,114,20210114,12,0,0,12,,,,,,28,20210211,12
PF_0021277,1000,1,1,3,20201008,,,117,20210202,20,0,1,19,,,,,,,,
PF_0020426,99,1,1,0,20200915,,,114,20210107,16,0,0,16,,,,,,,,
PF_0021382,505,1,1,85,20201120,,,115,20210315,18,0,1,17,,,,,,24,20210408,12
PF_0021382,299,10,1,5,20200915,,,115,20210108,15,1,0,14,,,,,,27,20210204,8
PF_0021277,990,1,1,3,20201008,,,117,20210202,21,0,0,21,,,,,,,,
PF_0021277,1164,0,1,270,20201023,,,116,20210216,18,1,0,17,,,,,,,,
PF_0021398,230,0,1,240,20201006,,,114,20210128,14,0,0,14,,,,,,21,20210218,11
PF_0021382,357,3,1,4,20200928,,,115,20210121,9,2,0,7,,,,,,28,20210218,12
PF_0021277,3,1,1,5,20200912,,,115,20210105,16,0,0,16,,,,,,27,20210201,10
PF_0021282,15,6,1,5,20201005,,,112,20210125,14,3,2,9,,,,,,,,
PF_0021382,100,6,1,4,20201123,,,115,20210318,15,0,0,15,,,,,,28,20210415,11
PF_0021285,249,3,1,5,20200915,,,115,20210108,13,0,2,11,,,,,,,,
PF_0021286,150,4,1,5,20201103,,,115,20210226,0,0,0,0,,,,,,,,
PF_0021277,161,0,2,128,20200907,,,116,20210101,19,4,3,12,,,,,,24,20210125,10
PF_0021280,5,8,1,4,20200921,,,115,20210114,14,2,0,12,,,,,,21,20210204,11
PF_0021398,284,2,1,5,20201222,,,114,20210415,14,0,0,14,,,,,,21,20210506,14
PF_0021291,1082,1,1,0,20200929,,,114,20210121,15,0,1,14,,,,,,,,
PF_0021277,1402,1,1,4,20201023,,,116,20210216,8,0,0,8,,,,,,,,
PF_0021277,794,1,1,5,20200919,,,115,20210112,14,0,0,14,,,,,,27,20210208,10
PF_0021286,40,4,1,5,20200922,,,116,20210116,16,3,0,13,,,,,,,,
PF_0021382,550,1,1,6,20200923,,,114,20210115,16,2,0,14,,,,,,27,20210211,11
PF_0021285,353,4,2,30,20200917,,,117,20210112,10,0,0,10,,,,,,,,
PF_0020266,86,5,1,5,20200922,,,117,20210117,14,0,4,10,,,,,,,,
PF_0021277,224,2,1,5,20201024,,,115,20210216,5,0,0,5,,,,,,,,
PF_0021277,125,1,1,5,20200919,,,115,20210112,5,0,0,5,,,,,,27,20210208,10
PF_0021277,1121,0,1,270,20201022,,,117,20210216,14,0,0,14,,,,,,,,
PF_0021382,153,8,1,4,20201019,,,115,20210211,5,0,0,5,,,,,,28,20210311,10
PF_0021277,115,1,1,10,20201001,,,117,20210126,10,1,0,9,,,,,,27,20210222,0
PF_0021277,1252,1,1,4,20201016,,,116,20210209,14,0,0,14,,,,,,,,
PF_0021382,133,9,1,4,20201005,,,115,20210128,17,0,0,17,,,,,,28,20210225,11
PF_0021297,373,1,1,0,20201013,,,118,20210208,21,5,0,16,,,,,,,,
PF_0021280,151,4,2,20,20200914,,,115,20210107,16,3,0,13,,,,,,21,20210128,12
PF_0021382,268,6,1,5,20200922,,,115,20210115,14,0,0,14,,,,,,27,20210211,11
PF_0021280,251,2,1,19,20200929,,,114,20210121,14,1,0,13,,,,,,21,20210211,11
PF_0021287,681,1,1,0,20200916,,,114,20210108,0,0,0,0,,,,,,,,
PF_0021382,19,11,1,5,20201013,,,116,20210206,9,1,1,7,,,,,,26,20210304,9
PF_0021277,928,1,1,11,20201016,,,116,20210209,11,0,1,10,,,,,,,,
PF_0020199,165,2,1,5,20200910,,,120,20210108,13,0,0,13,,,,,,29,20210206,10
PF_0021712,244,6,1,0,20210121,,,115,20210516,0,0,0,0,,,,,,,,
